N,forward,backward,random
35.5156,11,8,8
35.5234,8,8,8
35.5312,8,8,8
35.5391,11,8,8
35.5469,11,8,8
35.5547,8,8,8
35.5625,8,8,8
35.5703,9,8,8
35.5781,8,8,8
35.5859,8,8,8
35.5938,11,8,8
35.6016,8,8,8
35.6094,8,8,8
35.6172,8,8,8
35.625,8,8,8
35.6328,11,8,8
35.6406,9,8,8
35.6484,11,8,8
35.6562,8,8,8
35.6641,11,8,8
35.6719,8,8,8
35.6797,9,8,8
35.6875,11,8,8
35.6953,8,8,8
35.7031,11,8,8
35.7109,11,8,8
35.7188,8,8,8
35.7266,11,8,8
35.7344,8,8,8
35.7422,8,8,8
35.75,11,8,8
35.7578,11,8,8
35.7656,8,8,8
35.7734,9,8,8
35.7812,11,8,8
35.7891,8,8,8
35.7969,10,8,8
35.8047,11,8,8
35.8125,11,8,8
35.8203,11,8,8
35.8281,8,8,8
35.8359,8,8,8
35.8438,11,8,8
35.8516,8,8,8
35.8594,8,8,8
35.8672,8,8,8
35.875,11,8,8
35.8828,11,8,8
35.8906,8,8,8
35.8984,8,8,8
35.9062,8,8,8
35.9141,11,8,8
35.9219,10,8,8
35.9297,11,8,8
35.9375,8,8,8
35.9453,11,8,8
35.9531,8,8,8
35.9609,8,8,8
35.9688,10,8,8
35.9766,11,8,8
35.9844,8,8,8
35.9922,11,8,8
36,8,8,8
36.0078,8,8,8
36.0156,8,8,8
36.0234,11,8,8
36.0312,11,8,8
36.0391,11,8,8
36.0469,8,8,8
36.0547,8,8,8
36.0625,8,8,8
36.0703,8,8,8
36.0781,11,8,8
36.0859,10,8,8
36.0938,11,8,8
36.1016,10,8,8
36.1094,8,8,8
36.1172,8,8,8
36.125,8,8,8
36.1328,8,8,8
36.1406,8,8,8
36.1484,8,8,8
36.1562,8,8,8
36.1641,8,8,8
36.1719,11,8,8
36.1797,11,8,8
36.1875,8,8,8
36.1953,8,8,8
36.2031,11,8,8
36.2109,8,8,8
36.2188,8,8,8
36.2266,11,8,8
36.2344,8,8,8
36.2422,8,8,8
36.25,8,8,8
36.2578,10,8,8
36.2656,8,8,8
36.2734,10,8,8
36.2812,8,8,8
36.2891,11,8,8
36.2969,8,8,8
36.3047,10,8,8
36.3125,8,8,8
36.3203,11,8,8
36.3281,8,8,8
36.3359,11,8,8
36.3438,8,8,11
36.3516,10,8,8
36.3594,8,8,8
36.3672,11,8,11
36.375,8,8,8
36.3828,8,8,8
36.3906,11,8,8
36.3984,8,8,8
36.4062,11,8,8
36.4141,8,8,8
36.4219,8,8,8
36.4297,8,8,8
36.4375,11,8,8
36.4453,8,8,8
36.4531,9,8,8
36.4609,8,8,8
36.4688,11,8,8
36.4766,8,8,8
36.4844,8,8,8
36.4922,8,8,8
36.5,11,8,8
36.5078,8,8,8
36.5156,11,8,8
36.5234,11,8,8
36.5312,8,8,8
36.5391,11,8,8
36.5469,8,8,8
36.5547,8,8,8
36.5625,11,8,8
36.5703,8,8,8
36.5781,8,8,8
36.5859,9,8,8
36.5938,8,8,8
36.6016,8,8,8
36.6094,11,8,8
36.6172,11,8,8
36.625,8,8,8
36.6328,8,8,8
36.6406,11,8,8
36.6484,11,8,8
36.6562,10,8,8
36.6641,8,8,8
36.6719,8,8,8
36.6797,8,8,8
36.6875,8,8,8
36.6953,8,8,8
36.7031,8,8,8
36.7109,8,8,8
36.7188,11,8,8
36.7266,8,8,8
36.7344,8,8,8
36.7422,8,8,8
36.75,8,8,8
36.7578,11,8,8
36.7656,8,8,8
36.7734,8,8,8
36.7812,11,8,8
36.7891,10,8,8
36.7969,8,8,8
36.8047,8,8,8
36.8125,8,8,8
36.8203,8,8,8
36.8281,11,8,8
36.8359,8,8,8
36.8438,8,8,8
36.8516,11,8,8
36.8594,8,8,8
36.8672,11,8,8
36.875,11,8,8
36.8828,11,8,8
36.8906,8,8,8
36.8984,11,8,8
36.9062,11,8,8
36.9141,11,8,8
36.9219,8,8,8
36.9297,8,8,8
36.9375,8,8,8
36.9453,9,8,8
36.9531,10,8,8
36.9609,8,8,8
36.9688,8,8,8
36.9766,8,8,8
36.9844,8,8,8
36.9922,11,8,8
37,8,8,8
37.0078,8,8,8
37.0156,8,8,8
37.0234,8,8,8
37.0312,9,8,8
37.0391,8,8,8
37.0469,8,8,8
37.0547,11,8,8
37.0625,11,8,8
37.0703,8,8,8
37.0781,11,8,8
37.0859,10,8,8
37.0938,8,8,8
37.1016,8,8,8
37.1094,9,8,8
37.1172,8,11,8
37.125,10,8,8
37.1328,8,8,8
37.1406,10,8,8
37.1484,8,8,8
37.1562,8,8,8
37.1641,8,8,8
37.1719,8,8,8
37.1797,11,8,8
37.1875,10,8,8
37.1953,11,8,8
37.2031,8,8,8
37.2109,9,8,8
37.2188,11,8,8
37.2266,8,8,8
37.2344,8,8,8
37.2422,9,8,8
37.25,11,8,8
37.2578,11,8,8
37.2656,8,8,8
37.2734,9,8,8
37.2812,11,8,8
37.2891,11,8,8
37.2969,11,8,8
37.3047,11,8,8
37.3125,8,8,8
37.3203,8,8,8
37.3281,8,8,8
37.3359,8,8,8
37.3438,9,8,8
37.3516,10,8,8
37.3594,8,8,8
37.3672,8,8,8
37.375,8,8,8
37.3828,8,8,8
37.3906,8,8,8
37.3984,8,8,8
37.4062,8,8,8
37.4141,8,8,8
37.4219,8,8,8
37.4297,8,8,8
37.4375,9,8,8
37.4453,8,8,8
37.4531,11,8,8
37.4609,8,8,8
37.4688,8,8,8
37.4766,8,8,8
37.4844,8,8,8
37.4922,8,8,11
37.5,8,8,8
37.5078,9,8,8
37.5156,8,8,8
37.5234,8,8,8
37.5312,10,8,8
37.5391,11,8,8
37.5469,11,8,8
37.5547,8,8,8
37.5625,9,8,8
37.5703,9,8,8
37.5781,11,8,8
37.5859,8,8,8
37.5938,8,8,8
37.6016,11,8,8
37.6094,8,8,8
37.6172,8,8,8
37.625,8,8,8
37.6328,8,8,8
37.6406,8,8,8
37.6484,8,8,8
37.6562,10,8,8
37.6641,8,8,8
37.6719,11,8,8
37.6797,8,8,8
37.6875,11,8,8
37.6953,8,8,8
37.7031,11,8,8
37.7109,10,8,8
37.7188,8,8,8
37.7266,8,8,8
37.7344,8,8,8
37.7422,8,8,8
37.75,10,8,8
37.7578,10,8,8
37.7656,8,8,8
37.7734,8,8,8
37.7812,11,8,8
37.7891,11,8,8
37.7969,11,8,8
37.8047,8,8,8
37.8125,8,8,8
37.8203,8,8,8
37.8281,8,8,8
37.8359,8,8,8
37.8438,8,11,8
37.8516,8,8,8
37.8594,8,8,8
37.8672,8,8,8
37.875,8,8,8
37.8828,11,8,8
37.8906,8,8,8
37.8984,8,8,8
37.9062,11,8,8
37.9141,10,8,8
37.9219,11,8,8
37.9297,11,8,8
37.9375,8,8,8
37.9453,8,8,8
37.9531,11,8,8
37.9609,8,8,8
37.9688,11,8,8
37.9766,8,8,8
37.9844,11,8,8
37.9922,8,8,8
38,8,8,8
38.0078,11,8,8
38.0156,8,8,8
38.0234,11,8,8
38.0312,8,8,8
38.0391,11,8,8
38.0469,8,8,8
38.0547,8,8,8
38.0625,11,8,8
38.0703,8,8,8
38.0781,10,8,8
38.0859,8,8,8
38.0938,9,8,8
38.1016,11,8,8
38.1094,8,8,8
38.1172,8,8,8
38.125,8,8,8
38.1328,11,8,8
38.1406,8,8,8
38.1484,11,8,8
38.1562,8,8,8
38.1641,11,8,8
38.1719,8,8,8
38.1797,11,8,8
38.1875,8,8,8
38.1953,10,8,8
38.2031,11,8,8
38.2109,11,8,8
38.2188,8,8,8
38.2266,8,8,8
38.2344,10,8,8
38.2422,8,8,8
38.25,11,8,8
38.2578,11,8,8
38.2656,8,8,8
38.2734,8,8,8
38.2812,9,8,8
38.2891,8,8,8
38.2969,8,8,8
38.3047,11,8,8
38.3125,8,8,8
38.3203,8,8,8
38.3281,8,8,8
38.3359,11,8,8
38.3438,11,8,8
38.3516,11,8,8
38.3594,8,8,8
38.3672,9,8,8
38.375,8,8,8
38.3828,11,8,8
38.3906,8,8,8
38.3984,8,8,8
38.4062,10,8,8
38.4141,11,8,8
38.4219,11,8,8
38.4297,8,8,8
38.4375,8,8,8
38.4453,8,8,8
38.4531,8,8,8
38.4609,8,8,8
38.4688,11,8,8
38.4766,8,8,8
38.4844,8,8,8
38.4922,8,8,8
38.5,8,8,8
38.5078,8,8,8
38.5156,8,8,8
38.5234,8,8,8
38.5312,10,8,8
38.5391,8,8,8
38.5469,8,8,8
38.5547,8,8,8
38.5625,8,8,8
38.5703,8,8,8
38.5781,8,8,8
38.5859,8,11,8
38.5938,10,8,8
38.6016,10,8,8
38.6094,10,8,8
38.6172,8,8,8
38.625,8,8,8
38.6328,8,8,8
38.6406,8,8,8
38.6484,8,8,8
38.6562,8,8,8
38.6641,8,8,8
38.6719,10,8,8
38.6797,11,11,8
38.6875,8,8,8
38.6953,11,8,8
38.7031,10,8,8
38.7109,8,8,8
38.7188,8,8,8
38.7266,8,8,8
38.7344,9,8,8
38.7422,8,8,8
38.75,11,8,8
38.7578,8,8,8
38.7656,8,8,8
38.7734,11,8,8
38.7812,9,8,8
38.7891,8,8,8
38.7969,11,8,8
38.8047,10,8,8
38.8125,8,8,8
38.8203,11,8,8
38.8281,8,8,8
38.8359,8,8,8
38.8438,9,8,8
38.8516,8,8,8
38.8594,11,8,8
38.8672,8,8,8
38.875,11,8,8
38.8828,8,8,8
38.8906,11,8,8
38.8984,8,8,8
38.9062,11,8,8
38.9141,8,8,8
38.9219,8,8,8
38.9297,8,8,8
38.9375,11,8,8
38.9453,8,8,8
38.9531,8,8,8
38.9609,8,8,8
38.9688,9,8,8
38.9766,8,8,8
38.9844,8,8,8
38.9922,8,8,8
39,8,8,8
39.0078,8,8,8
39.0156,8,8,8
39.0234,11,8,8
39.0312,11,8,8
39.0391,11,8,8
39.0469,8,8,8
39.0547,8,8,8
39.0625,8,8,8
39.0703,8,8,8
39.0781,9,8,8
39.0859,11,8,8
39.0938,11,8,8
39.1016,8,8,8
39.1094,8,8,8
39.1172,8,8,8
39.125,11,8,8
39.1328,8,8,8
39.1406,9,8,8
39.1484,8,8,8
39.1562,11,8,8
39.1641,8,8,8
39.1719,9,8,8
39.1797,8,8,8
39.1875,11,8,8
39.1953,11,8,8
39.2031,11,8,8
39.2109,10,8,8
39.2188,11,8,8
39.2266,11,8,8
39.2344,8,8,8
39.2422,8,8,8
39.25,8,8,8
39.2578,10,8,8
39.2656,8,8,8
39.2734,11,8,8
39.2812,8,8,8
39.2891,8,8,8
39.2969,10,8,8
39.3047,8,8,8
39.3125,8,8,8
39.3203,8,8,8
39.3281,8,8,8
39.3359,11,8,8
39.3438,10,8,8
39.3516,11,8,8
39.3594,11,8,8
39.3672,11,8,8
39.375,8,8,8
39.3828,8,8,8
39.3906,8,8,8
39.3984,11,8,8
39.4062,11,8,8
39.4141,10,8,8
39.4219,8,8,8
39.4297,8,8,8
39.4375,9,8,8
39.4453,8,8,8
39.4531,8,8,8
39.4609,8,8,8
39.4688,8,8,8
39.4766,8,8,8
39.4844,11,8,8
39.4922,11,8,8
39.5,11,8,8
39.5078,8,8,8
39.5156,8,8,8
39.5234,8,11,8
39.5312,8,8,8
39.5391,8,8,8
39.5469,8,8,8
39.5547,8,8,8
39.5625,9,8,8
39.5703,8,8,8
39.5781,8,8,8
39.5859,8,8,8
39.5938,8,8,8
39.6016,8,8,8
39.6094,10,8,8
39.6172,8,8,8
39.625,11,8,8
39.6328,8,8,8
39.6406,8,8,8
39.6484,8,8,8
39.6562,10,8,8
39.6641,8,8,8
39.6719,8,8,8
39.6797,11,8,8
39.6875,8,8,8
39.6953,8,8,8
39.7031,10,8,8
39.7109,8,8,8
39.7188,9,8,8
39.7266,11,8,8
39.7344,11,8,8
39.7422,8,8,8
39.75,8,8,8
39.7578,8,8,11
39.7656,8,8,8
39.7734,8,8,8
39.7812,8,8,8
39.7891,8,8,8
39.7969,8,8,8
39.8047,8,8,8
39.8125,8,8,8
39.8203,8,8,8
39.8281,8,8,8
39.8359,8,8,8
39.8438,8,8,8
39.8516,8,8,8
39.8594,8,8,8
39.8672,8,8,8
39.875,8,8,8
39.8828,8,8,8
39.8906,8,8,8
39.8984,8,8,8
39.9062,8,8,8
39.9141,8,8,8
39.9219,8,8,8
39.9297,8,8,8
39.9375,11,8,8
39.9453,11,8,8
39.9531,10,8,8
39.9609,8,8,8
39.9688,8,8,8
39.9766,8,8,8
39.9844,8,11,8
39.9922,10,8,8
40,8,8,8
40.0078,8,8,8
40.0156,11,8,8
40.0234,8,8,8
40.0312,8,8,8
40.0391,8,8,8
40.0469,8,8,8
40.0547,8,8,8
40.0625,9,8,8
40.0703,9,8,8
40.0781,10,8,8
40.0859,8,8,8
40.0938,8,8,8
40.1016,9,8,8
40.1094,9,8,8
40.1172,10,8,8
40.125,11,8,8
40.1328,11,8,8
40.1406,9,8,8
40.1484,11,8,8
40.1562,8,8,8
40.1641,8,8,8
40.1719,8,8,8
40.1797,8,8,8
40.1875,8,8,8
40.1953,8,8,8
40.2031,8,8,8
40.2109,8,8,8
40.2188,8,8,8
40.2266,8,8,8
40.2344,8,8,8
40.2422,8,8,8
40.25,8,8,8
40.2578,8,8,8
40.2656,8,8,8
40.2734,11,8,8
40.2812,11,8,8
40.2891,11,8,8
40.2969,8,8,8
40.3047,8,8,8
40.3125,8,8,8
40.3203,8,8,8
40.3281,8,8,8
40.3359,11,8,8
40.3438,11,8,8
40.3516,9,8,8
40.3594,8,8,8
40.3672,8,8,8
40.375,11,8,8
40.3828,8,8,8
40.3906,8,8,11
40.3984,8,8,8
40.4062,8,8,8
40.4141,11,8,8
40.4219,8,8,8
40.4297,8,11,8
40.4375,9,8,8
40.4453,8,8,8
40.4531,8,8,8
40.4609,8,8,8
40.4688,11,8,8
40.4766,8,8,8
40.4844,8,8,8
40.4922,11,8,8
40.5,8,8,8
40.5078,9,8,8
40.5156,8,8,8
40.5234,8,8,8
40.5312,8,8,8
40.5391,8,8,8
40.5469,10,8,8
40.5547,8,8,8
40.5625,11,8,8
40.5703,8,8,8
40.5781,8,8,8
40.5859,9,8,8
40.5938,8,8,8
40.6016,9,8,8
40.6094,11,8,8
40.6172,8,8,8
40.625,11,8,8
40.6328,8,8,8
40.6406,9,8,8
40.6484,8,8,8
40.6562,8,8,8
40.6641,11,8,8
40.6719,8,8,8
40.6797,10,8,8
40.6875,10,8,8
40.6953,8,8,8
40.7031,10,8,8
40.7109,11,8,8
40.7188,8,8,8
40.7266,8,8,8
40.7344,8,8,8
40.7422,8,8,8
40.75,8,8,8
40.7578,8,8,8
40.7656,8,8,8
40.7734,8,8,8
40.7812,8,8,8
40.7891,8,8,8
40.7969,8,8,8
40.8047,8,8,8
40.8125,8,8,8
40.8203,8,8,8
40.8281,8,8,8
40.8359,9,8,8
40.8438,8,8,8
40.8516,8,8,8
40.8594,11,8,8
40.8672,8,8,8
40.875,8,8,8
40.8828,8,8,8
40.8906,9,8,8
40.8984,8,8,8
40.9062,8,10,8
40.9141,8,8,8
40.9219,8,11,8
40.9297,8,8,8
40.9375,8,8,8
40.9453,8,8,8
40.9531,11,8,8
40.9609,8,8,8
40.9688,8,8,8
40.9766,11,8,8
40.9844,8,8,8
40.9922,8,8,8
41,9,8,8
41.0078,8,8,8
41.0156,11,8,8
41.0234,8,8,8
41.0312,8,8,8
41.0391,11,8,8
41.0469,8,8,8
41.0547,11,8,8
41.0625,8,8,8
41.0703,9,8,8
41.0781,8,8,8
41.0859,10,8,8
41.0938,8,8,8
41.1016,9,8,8
41.1094,8,8,8
41.1172,8,8,8
41.125,8,8,8
41.1328,8,8,8
41.1406,9,8,8
41.1484,8,8,8
41.1562,8,8,8
41.1641,10,8,8
41.1719,8,8,8
41.1797,8,8,8
41.1875,8,8,8
41.1953,8,8,8
41.2031,9,8,8
41.2109,8,8,8
41.2188,8,8,8
41.2266,8,8,8
41.2344,10,8,8
41.2422,8,8,8
41.25,8,8,8
41.2578,8,8,8
41.2656,8,8,8
41.2734,8,8,8
41.2812,8,8,8
41.2891,11,8,8
41.2969,8,8,8
41.3047,8,8,8
41.3125,11,8,8
41.3203,8,8,8
41.3281,8,8,8
41.3359,8,8,8
41.3438,8,8,8
41.3516,8,8,8
41.3594,10,8,8
41.3672,8,8,8
41.375,10,8,8
41.3828,8,8,8
41.3906,8,8,8
41.3984,8,8,8
41.4062,8,8,8
41.4141,8,8,8
41.4219,8,8,8
41.4297,8,8,8
41.4375,10,8,8
41.4453,8,8,8
41.4531,9,8,8
41.4609,8,8,8
41.4688,8,8,8
41.4766,11,8,8
41.4844,8,8,8
41.4922,8,8,8
41.5,8,8,8
41.5078,11,8,8
41.5156,8,8,8
41.5234,8,8,8
41.5312,11,8,8
41.5391,8,8,8
41.5469,8,8,8
41.5547,8,8,8
41.5625,8,8,8
41.5703,8,8,8
41.5781,8,8,8
41.5859,8,8,8
41.5938,9,8,8
41.6016,8,8,8
41.6094,8,8,8
41.6172,8,8,8
41.625,8,8,8
41.6328,10,8,8
41.6406,11,8,8
41.6484,8,8,8
41.6562,8,8,8
41.6641,8,8,8
41.6719,9,8,8
41.6797,8,8,8
41.6875,8,8,8
41.6953,8,8,8
41.7031,8,8,8
41.7109,8,8,8
41.7188,8,8,8
41.7266,8,8,8
41.7344,8,8,8
41.7422,11,8,8
41.75,11,8,8
41.7578,8,8,8
41.7656,8,8,8
41.7734,8,8,8
41.7812,8,8,8
41.7891,8,8,8
41.7969,8,8,8
41.8047,11,8,8
41.8125,8,8,8
41.8203,8,8,8
41.8281,10,8,8
41.8359,8,8,8
41.8438,8,8,8
41.8516,9,8,8
41.8594,8,8,8
41.8672,8,8,8
41.875,8,8,8
41.8828,8,8,8
41.8906,8,8,8
41.8984,8,8,8
41.9062,8,8,8
41.9141,8,8,8
41.9219,8,8,8
41.9297,8,8,8
41.9375,8,8,8
41.9453,8,8,8
41.9531,8,8,8
41.9609,8,8,8
41.9688,8,8,8
41.9766,8,8,8
41.9844,8,8,8
41.9922,8,8,8
42,8,8,8
42.0078,8,8,8
42.0156,11,8,8
42.0234,8,8,8
42.0312,8,8,8
42.0391,8,8,8
42.0469,9,8,8
42.0547,8,8,8
42.0625,11,8,8
42.0703,8,8,8
42.0781,8,8,8
42.0859,10,8,8
42.0938,8,8,8
42.1016,8,8,8
42.1094,9,8,8
42.1172,8,8,8
42.125,8,8,8
42.1328,11,8,8
42.1406,8,8,8
42.1484,9,8,8
42.1562,8,8,8
42.1641,8,8,8
42.1719,10,8,8
42.1797,8,8,8
42.1875,8,8,8
42.1953,8,8,8
42.2031,8,8,8
42.2109,11,8,8
42.2188,8,8,8
42.2266,8,8,8
42.2344,9,8,8
42.2422,8,8,8
42.25,11,8,8
42.2578,8,8,8
42.2656,8,8,8
42.2734,8,8,8
42.2812,8,8,8
42.2891,10,8,8
42.2969,11,8,8
42.3047,8,8,8
42.3125,8,8,8
42.3203,8,8,8
42.3281,8,8,8
42.3359,8,8,8
42.3438,11,8,8
42.3516,8,8,8
42.3594,11,8,8
42.3672,8,8,8
42.375,8,8,8
42.3828,11,8,8
42.3906,8,8,8
42.3984,8,8,8
42.4062,8,8,8
42.4141,8,8,8
42.4219,8,8,8
42.4297,8,8,8
42.4375,8,8,8
42.4453,8,8,8
42.4531,8,8,8
42.4609,11,8,8
42.4688,8,8,8
42.4766,8,8,8
42.4844,11,8,8
42.4922,11,8,8
42.5,8,8,8
42.5078,8,8,8
42.5156,8,8,8
42.5234,10,8,8
42.5312,8,8,8
42.5391,8,8,8
42.5469,8,8,8
42.5547,8,8,8
42.5625,8,8,8
42.5703,8,8,8
42.5781,10,8,8
42.5859,8,8,8
42.5938,8,8,8
42.6016,11,8,8
42.6094,10,8,8
42.6172,8,8,8
42.625,10,8,8
42.6328,11,8,8
42.6406,8,8,8
42.6484,8,8,8
42.6562,10,8,8
42.6641,11,8,8
42.6719,9,8,8
42.6797,8,8,8
42.6875,11,8,8
42.6953,8,8,8
42.7031,8,8,8
42.7109,8,8,8
42.7188,8,8,8
42.7266,8,8,8
42.7344,8,8,8
42.7422,8,8,8
42.75,8,8,8
42.7578,8,8,8
42.7656,8,8,8
42.7734,11,8,8
42.7812,8,8,8
42.7891,8,8,8
42.7969,8,8,8
42.8047,11,8,8
42.8125,9,8,8
42.8203,10,8,8
42.8281,8,8,8
42.8359,8,8,8
42.8438,8,8,8
42.8516,8,8,8
42.8594,10,8,8
42.8672,8,8,8
42.875,8,8,8
42.8828,8,8,8
42.8906,11,8,8
42.8984,8,8,8
42.9062,8,8,8
42.9141,8,8,8
42.9219,9,8,8
42.9297,9,8,8
42.9375,8,8,8
42.9453,9,8,8
42.9531,8,8,8
42.9609,8,8,8
42.9688,8,8,8
42.9766,8,8,8
42.9844,9,8,8
42.9922,9,8,8
43,8,8,8
43.0078,8,8,8
43.0156,8,8,8
43.0234,11,8,8
43.0312,8,8,10
43.0391,10,8,8
43.0469,10,8,8
43.0547,8,8,8
43.0625,8,8,8
43.0703,8,8,8
43.0781,8,8,8
43.0859,9,8,8
43.0938,8,8,8
43.1016,8,8,8
43.1094,10,8,8
43.1172,8,8,8
43.125,8,8,8
43.1328,8,8,8
43.1406,10,8,8
43.1484,8,8,8
43.1562,8,8,8
43.1641,11,8,8
43.1719,10,8,8
43.1797,8,8,8
43.1875,8,8,8
43.1953,11,8,8
43.2031,8,8,8
43.2109,10,8,8
43.2188,10,8,8
43.2266,8,8,8
43.2344,11,8,8
43.2422,10,8,8
43.25,8,8,8
43.2578,8,8,8
43.2656,8,8,8
43.2734,8,8,8
43.2812,11,8,8
43.2891,8,8,8
43.2969,8,8,8
43.3047,10,8,8
43.3125,10,8,8
43.3203,10,8,8
43.3281,11,8,8
43.3359,8,8,8
43.3438,8,8,8
43.3516,8,8,8
43.3594,8,8,8
43.3672,9,8,8
43.375,8,8,8
43.3828,8,8,8
43.3906,8,8,8
43.3984,9,8,8
43.4062,10,8,8
43.4141,8,8,8
43.4219,11,8,8
43.4297,11,8,8
43.4375,8,8,8
43.4453,11,8,8
43.4531,11,8,8
43.4609,8,8,8
43.4688,8,8,8
43.4766,8,8,8
43.4844,8,8,8
43.4922,8,8,8
43.5,8,8,8
43.5078,9,8,8
43.5156,8,8,8
43.5234,8,8,8
43.5312,8,8,8
43.5391,8,8,8
43.5469,8,8,8
43.5547,8,8,8
43.5625,8,8,8
43.5703,8,8,8
43.5781,8,8,8
43.5859,8,8,8
43.5938,8,8,8
43.6016,9,8,8
43.6094,8,8,8
43.6172,8,8,8
43.625,8,8,8
43.6328,8,8,8
43.6406,9,8,8
43.6484,8,8,8
43.6562,8,8,8
43.6641,8,8,8
43.6719,11,8,8
43.6797,11,8,8
43.6875,8,8,8
43.6953,8,8,8
43.7031,8,8,8
43.7109,10,8,8
43.7188,10,8,8
43.7266,8,8,8
43.7344,8,8,8
43.7422,11,8,8
43.75,8,8,8
43.7578,8,8,8
43.7656,9,8,8
43.7734,8,8,8
43.7812,8,8,8
43.7891,11,8,8
43.7969,8,8,8
43.8047,8,8,8
43.8125,8,8,8
43.8203,8,8,8
43.8281,8,8,8
43.8359,8,8,8
43.8438,8,8,8
43.8516,8,8,8
43.8594,10,8,8
43.8672,8,8,8
43.875,9,8,8
43.8828,8,8,8
43.8906,8,8,8
43.8984,8,8,8
43.9062,8,8,8
43.9141,8,8,8
43.9219,8,8,8
43.9297,8,8,8
43.9375,8,8,8
43.9453,9,8,8
43.9531,8,8,8
43.9609,8,8,8
43.9688,11,8,8
43.9766,8,8,8
43.9844,9,8,8
43.9922,8,8,8
44,8,8,8
44.0078,8,8,8
44.0156,8,8,8
44.0234,8,8,8
44.0312,8,8,8
44.0391,8,8,8
44.0469,8,8,8
44.0547,8,8,8
44.0625,8,8,10
44.0703,9,8,8
44.0781,8,8,8
44.0859,8,8,8
44.0938,8,8,8
44.1016,8,8,8
44.1094,8,8,8
44.1172,8,8,8
44.125,8,8,8
44.1328,8,8,8
44.1406,11,8,8
44.1484,8,8,8
44.1562,8,8,8
44.1641,8,8,8
44.1719,8,8,8
44.1797,9,8,8
44.1875,8,8,8
44.1953,8,8,8
44.2031,8,8,8
44.2109,10,8,8
44.2188,8,8,8
44.2266,8,8,10
44.2344,8,8,8
44.2422,8,8,8
44.25,8,8,8
44.2578,9,8,8
44.2656,8,8,8
44.2734,8,8,8
44.2812,8,8,8
44.2891,8,8,8
44.2969,8,8,8
44.3047,8,8,8
44.3125,8,8,8
44.3203,8,8,8
44.3281,8,8,8
44.3359,8,8,8
44.3438,8,8,8
44.3516,8,8,8
44.3594,8,8,8
44.3672,8,8,8
44.375,8,8,8
44.3828,10,8,8
44.3906,8,8,8
44.3984,8,8,8
44.4062,8,8,8
44.4141,8,8,8
44.4219,8,8,8
44.4297,8,8,8
44.4375,8,8,10
44.4453,10,8,8
44.4531,8,8,8
44.4609,8,8,8
44.4688,8,8,8
44.4766,8,8,8
44.4844,8,8,8
44.4922,11,8,8
44.5,9,8,8
44.5078,8,8,8
44.5156,10,8,8
44.5234,8,8,8
44.5312,8,8,8
44.5391,8,8,8
44.5469,8,8,8
44.5547,8,8,8
44.5625,8,8,8
44.5703,8,8,8
44.5781,8,8,8
44.5859,8,8,8
44.5938,8,8,8
44.6016,8,8,8
44.6094,8,8,8
44.6172,8,8,8
44.625,8,8,8
44.6328,8,8,8
44.6406,8,8,8
44.6484,9,8,8
44.6562,8,8,8
44.6641,9,8,8
44.6719,8,8,8
44.6797,8,8,8
44.6875,8,8,8
44.6953,8,8,8
44.7031,8,8,8
44.7109,9,8,8
44.7188,8,8,8
44.7266,8,8,8
44.7344,8,8,8
44.7422,8,8,8
44.75,10,8,8
44.7578,8,8,8
44.7656,8,8,8
44.7734,8,8,8
44.7812,10,8,8
44.7891,8,8,8
44.7969,10,8,8
44.8047,8,8,8
44.8125,10,8,8
44.8203,8,8,8
44.8281,8,8,8
44.8359,8,8,8
44.8438,8,8,8
44.8516,10,8,8
44.8594,11,8,8
44.8672,8,8,8
44.875,8,8,8
44.8828,8,8,8
44.8906,8,8,8
44.8984,8,8,8
44.9062,8,8,8
44.9141,8,8,8
44.9219,8,8,8
44.9297,8,8,8
44.9375,8,8,8
44.9453,8,8,8
44.9531,8,8,8
44.9609,8,8,8
44.9688,11,8,8
44.9766,8,8,8
44.9844,8,8,8
44.9922,8,8,8
45,8,8,8
45.0078,9,8,8
45.0156,8,8,8
45.0234,8,8,8
45.0312,8,8,8
45.0391,8,8,8
45.0469,8,8,8
45.0547,9,8,8
45.0625,8,8,8
45.0703,8,8,8
45.0781,8,8,8
45.0859,8,8,8
45.0938,11,8,8
45.1016,8,8,8
45.1094,8,8,8
45.1172,10,8,8
45.125,8,8,8
45.1328,10,8,8
45.1406,8,8,8
45.1484,8,8,8
45.1562,10,8,8
45.1641,8,8,8
45.1719,8,8,8
45.1797,8,8,8
45.1875,8,8,8
45.1953,10,8,8
45.2031,8,8,8
45.2109,8,8,8
45.2188,8,8,8
45.2266,9,8,8
45.2344,8,8,8
45.2422,9,8,8
45.25,8,8,8
45.2578,10,8,8
45.2695,8,8,8
45.2812,10,8,8
45.293,8,8,8
45.3047,8,8,8
45.3164,8,8,8
45.3281,8,8,8
45.3398,8,8,8
45.3516,8,8,8
45.3633,8,8,8
45.375,8,8,8
45.3867,8,8,8
45.3984,8,8,8
45.4102,8,8,8
45.4219,8,8,8
45.4336,8,8,8
45.4453,8,8,8
45.457,8,8,8
45.4688,8,8,8
45.4805,8,8,8
45.4922,8,8,8
45.5039,10,8,8
45.5156,8,8,8
45.5273,10,8,8
45.5391,8,8,8
45.5508,8,8,8
45.5625,8,8,8
45.5742,8,8,8
45.5859,11,8,8
45.5977,8,8,8
45.6094,8,8,8
45.6211,8,8,8
45.6328,8,8,8
45.6445,8,8,8
